도로등급, 도로명, 지점ID, 년도, 월, 일, 요일, 방향, 1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종, 합계  
일반국도,국도 48호선,4803-002,2012,01,21,토,상행,31622,390,4989,3186,46,1645,6,0,2,52,0,40,41978
일반국도,국도 48호선,4803-002,2012,01,21,토,하행,35339,223,2854,259,61,260,45,0,0,38,0,0,39079
일반국도,국도 48호선,4803-002,2012,01,22,일,상행,26553,455,4116,2629,6,803,0,0,2,43,0,33,34640
일반국도,국도 48호선,4803-002,2012,01,22,일,하행,25287,189,2258,1622,2,1416,0,0,0,106,0,33,30913
일반국도,국도 48호선,4803-002,2012,01,23,월,상행,35828,589,5491,3504,221,753,0,0,4,466,0,29,46885
일반국도,국도 48호선,4803-002,2012,01,23,월,하행,34177,246,3781,2943,201,1108,0,0,0,68,0,56,42580
일반국도,국도 48호선,4803-002,2012,01,24,화,상행,27323,535,4159,2654,4,772,0,0,2,40,0,22,35511
일반국도,국도 48호선,4803-002,2012,01,24,화,하행,23499,223,2696,2099,5,1640,0,0,2,49,0,157,30370
일반국도,국도 48호선,4803-002,2012,01,25,수,상행,29383,1894,4595,2068,69,1147,8,1,2,45,0,24,39236
일반국도,국도 48호선,4803-002,2012,01,25,수,하행,28443,946,3111,1327,68,1003,50,15,0,56,0,15,35034
일반국도,국도 48호선,4803-002,2012,01,26,목,상행,35463,1115,5296,1417,127,1710,10,2,8,51,0,28,45227
일반국도,국도 48호선,4803-002,2012,01,26,목,하행,36880,661,3827,1033,233,324,81,0,0,69,0,0,43108
일반국도,국도 48호선,4803-002,2012,01,27,금,상행,37671,1602,5813,2632,137,1616,17,7,53,56,4,31,49639
일반국도,국도 48호선,4803-002,2012,01,27,금,하행,37853,2153,4145,1612,262,351,81,9,121,75,0,20,46682
일반국도,국도 48호선,4803-002,2012,01,28,토,상행,34206,997,5435,3471,85,1412,21,0,3,57,0,44,45731
일반국도,국도 48호선,4803-002,2012,01,28,토,하행,35265,470,3033,392,102,2158,44,0,4,41,0,16,41525
일반국도,국도 48호선,4803-002,2012,01,29,일,상행,27122,489,4239,2707,16,1018,3,1,1,44,0,34,35674
일반국도,국도 48호선,4803-002,2012,01,29,일,하행,28469,225,2420,1738,3,188,1,1,1,83,0,0,33129
일반국도,국도 48호선,4803-002,2012,01,30,월,상행,36367,795,5568,3553,143,1007,21,5,1,54,0,30,47544
일반국도,국도 48호선,4803-002,2012,01,30,월,하행,37079,336,4203,3272,187,1849,40,3,2,76,0,293,47340
일반국도,국도 48호선,4803-002,2012,01,31,화,상행,32234,1352,4906,2070,167,719,28,6,4,380,1,26,41893
일반국도,국도 48호선,4803-002,2012,01,31,화,하행,31112,1834,3551,1412,272,1488,55,2,2,64,1,204,39997
일반국도,국도 48호선,4803-002,2012,02,01,수,상행,29623,1267,4595,2932,123,609,8,4,5,45,0,24,39235
일반국도,국도 48호선,4803-002,2012,02,01,수,하행,24796,1675,3121,4174,187,909,18,1,2,56,0,209,35148
일반국도,국도 48호선,4803-002,2012,02,02,목,상행,31540,1463,5309,5578,161,1160,21,5,14,52,3,28,45334
일반국도,국도 48호선,4803-002,2012,02,02,목,하행,29268,2028,3536,3561,142,1108,89,11,0,64,0,17,39824
일반국도,국도 48호선,4803-002,2012,02,03,금,상행,34240,1562,5666,4661,199,1937,15,6,13,55,2,30,48386
일반국도,국도 48호선,4803-002,2012,02,03,금,하행,33326,2478,3893,3383,313,330,27,2,6,70,0,19,43847
일반국도,국도 48호선,4803-002,2012,02,04,토,상행,32974,1516,5481,3500,161,2276,19,0,89,57,1,44,46118
일반국도,국도 48호선,4803-002,2012,02,04,토,하행,33532,2483,1072,2951,324,272,58,0,43,40,0,15,40790
일반국도,국도 48호선,4803-002,2012,02,05,일,상행,25195,1230,4445,4442,123,1811,8,0,69,46,1,36,37406
일반국도,국도 48호선,4803-002,2012,02,05,일,하행,25511,1959,2292,911,28,209,4,0,27,271,0,165,31377
일반국도,국도 48호선,4803-002,2012,02,06,월,상행,32164,1555,5643,5827,297,2486,26,7,83,55,10,30,48183
일반국도,국도 48호선,4803-002,2012,02,06,월,하행,33875,3062,1980,4293,513,333,101,8,27,71,0,19,44282
일반국도,국도 48호선,4803-002,2012,02,07,화,상행,34970,1575,5712,4729,193,1454,14,9,32,56,4,30,48778
일반국도,국도 48호선,4803-002,2012,02,07,화,하행,32248,3283,1835,3439,317,2381,89,18,0,70,0,19,43699
일반국도,국도 48호선,4803-002,2012,02,08,수,상행,34001,1557,5647,3992,228,2622,14,9,65,55,4,30,48224
일반국도,국도 48호선,4803-002,2012,02,08,수,하행,34286,1895,3879,2657,441,328,45,3,62,70,1,19,43686
일반국도,국도 48호선,4803-002,2012,02,09,목,상행,35183,3154,5673,2582,174,1540,10,9,28,55,3,30,48441
일반국도,국도 48호선,4803-002,2012,02,09,목,하행,36355,1322,3892,1532,251,330,65,0,0,70,0,19,43836
일반국도,국도 48호선,4803-002,2012,02,10,금,상행,36400,3869,6023,2837,176,1958,22,4,46,59,4,32,51430
일반국도,국도 48호선,4803-002,2012,02,10,금,하행,38961,1724,4219,1837,264,357,35,2,22,76,1,20,47518
일반국도,국도 48호선,4803-002,2012,02,11,토,상행,34780,3295,5731,2310,153,1793,23,0,35,60,2,46,48228
일반국도,국도 48호선,4803-002,2012,02,11,토,하행,38185,1461,1036,1055,239,2150,119,0,0,43,0,17,44305
일반국도,국도 48호선,4803-002,2012,02,12,일,상행,28320,2801,4631,2317,45,456,3,1,22,334,0,37,38967
일반국도,국도 48호선,4803-002,2012,02,12,일,하행,29453,1243,2496,420,11,360,2,1,0,121,0,63,34170
일반국도,국도 48호선,4803-002,2012,02,13,월,상행,35860,1575,5714,3504,269,1719,19,3,37,56,5,30,48791
일반국도,국도 48호선,4803-002,2012,02,13,월,하행,34448,1993,3834,2084,312,325,21,2,70,69,1,18,43177
일반국도,국도 48호선,4803-002,2012,02,14,화,상행,36294,1633,5923,4385,215,1913,25,8,92,58,2,31,50579
일반국도,국도 48호선,4803-002,2012,02,14,화,하행,35295,2967,4123,3063,407,349,43,2,90,75,1,20,46435
일반국도,국도 48호선,4803-002,2012,02,15,수,상행,38706,1628,5906,2927,192,914,15,4,51,57,1,31,50432
일반국도,국도 48호선,4803-002,2012,02,15,수,하행,34638,2689,4080,2152,383,1767,131,14,0,74,0,20,45948
일반국도,국도 48호선,4803-002,2012,02,16,목,상행,38135,1606,5827,2568,233,912,24,6,57,354,7,31,49760
일반국도,국도 48호선,4803-002,2012,02,16,목,하행,34924,2416,4005,1779,443,1325,83,2,40,73,1,19,45110
일반국도,국도 48호선,4803-002,2012,02,17,금,상행,39315,753,6025,3845,171,1197,25,7,15,59,1,32,51445
일반국도,국도 48호선,4803-002,2012,02,17,금,하행,36450,372,4009,3121,116,650,26,3,0,73,1,332,45153
일반국도,국도 48호선,4803-002,2012,02,18,토,상행,36492,285,5627,3594,86,1128,18,4,12,59,0,45,47350
일반국도,국도 48호선,4803-002,2012,02,18,토,하행,37811,162,3226,390,114,2284,134,0,0,43,0,0,44164
일반국도,국도 48호선,4803-002,2012,02,19,일,상행,29026,1845,4494,1528,27,543,1,1,38,276,0,36,37815
일반국도,국도 48호선,4803-002,2012,02,19,일,하행,28835,800,2442,269,6,1000,1,1,0,45,0,35,33434
일반국도,국도 48호선,4803-002,2012,02,20,월,상행,37637,2610,5798,2232,136,650,9,6,31,361,7,31,49508
일반국도,국도 48호선,4803-002,2012,02,20,월,하행,37341,1171,4070,1384,267,1031,22,2,0,431,1,122,45842
일반국도,국도 48호선,4803-002,2012,02,21,화,상행,37954,1632,5922,3475,187,1179,10,5,100,58,14,31,50567
일반국도,국도 48호선,4803-002,2012,02,21,화,하행,34985,2427,3920,2060,222,332,17,2,92,71,0,19,44147
일반국도,국도 48호선,4803-002,2012,02,22,수,상행,37432,1673,6068,4466,187,1721,30,5,144,59,1,32,51818
일반국도,국도 48호선,4803-002,2012,02,22,수,하행,34323,3118,4117,2809,179,1476,181,70,0,75,0,20,46368
일반국도,국도 48호선,4803-002,2012,02,23,목,상행,36205,1634,5927,4594,196,1720,28,5,211,58,1,31,50610
일반국도,국도 48호선,4803-002,2012,02,23,목,하행,35075,2980,4067,2775,286,344,186,0,0,74,0,20,45807
일반국도,국도 48호선,4803-002,2012,02,24,금,상행,39323,1721,6245,4034,197,1590,21,3,99,61,0,33,53327
일반국도,국도 48호선,4803-002,2012,02,24,금,하행,38296,2967,4378,2794,317,371,36,1,49,79,0,21,49309
일반국도,국도 48호선,4803-002,2012,02,25,토,상행,38125,1681,6075,3556,176,914,5,3,129,405,4,49,51122
일반국도,국도 48호선,4803-002,2012,02,25,토,하행,39784,2815,1139,1729,293,1167,28,6,0,46,0,18,47025
일반국도,국도 48호선,4803-002,2012,02,26,일,상행,30858,1737,4783,1490,73,842,1,0,24,402,0,39,40249
일반국도,국도 48호선,4803-002,2012,02,26,일,하행,30938,737,2583,259,17,635,1,0,0,138,0,59,35367
일반국도,국도 48호선,4803-002,2012,02,27,월,상행,36897,3979,5944,2532,170,726,17,6,45,404,5,32,50757
일반국도,국도 48호선,4803-002,2012,02,27,월,하행,35829,1822,3986,1497,196,1050,19,4,85,384,1,19,44892
일반국도,국도 48호선,4803-002,2012,02,28,화,상행,38780,2669,5995,2206,195,727,24,12,34,512,4,32,51190
일반국도,국도 48호선,4803-002,2012,02,28,화,하행,37499,1298,4178,1457,349,1247,39,3,32,536,1,415,47054
일반국도,국도 48호선,4803-002,2012,02,29,수,상행,40932,1708,6197,2932,217,775,13,4,44,60,1,33,52916
일반국도,국도 48호선,4803-002,2012,02,29,수,하행,36916,2711,4269,2088,420,1451,110,14,0,77,0,21,48077
일반국도,국도 48호선,4803-002,2012,03,01,목,상행,34440,1491,5411,3287,184,1222,20,5,58,53,3,29,46203
일반국도,국도 48호선,4803-002,2012,03,01,목,하행,30739,2465,3571,2000,154,1112,81,11,0,65,0,17,40215
일반국도,국도 48호선,4803-002,2012,03,02,금,상행,39083,1647,5975,3168,176,803,10,12,53,58,2,32,51019
일반국도,국도 48호선,4803-002,2012,03,02,금,하행,37381,3045,1886,2368,286,1099,18,5,18,74,0,20,46200
일반국도,국도 48호선,4803-002,2012,03,03,토,상행,36464,1590,5747,2966,145,1276,19,5,41,60,3,46,48362
일반국도,국도 48호선,4803-002,2012,03,03,토,하행,35871,2074,1084,1432,288,1999,57,3,20,42,0,16,42886
일반국도,국도 48호선,4803-002,2012,03,04,일,상행,30759,751,4546,1139,69,882,8,1,16,48,0,37,38256
일반국도,국도 48호선,4803-002,2012,03,04,일,하행,27991,295,2345,181,12,1081,3,1,6,98,0,90,32103
일반국도,국도 48호선,4803-002,2012,03,05,월,상행,36555,2224,5795,3265,172,862,15,3,28,538,0,31,49488
일반국도,국도 48호선,4803-002,2012,03,05,월,하행,36386,1125,4046,2329,287,1236,57,4,9,73,0,20,45572
일반국도,국도 48호선,4803-002,2012,03,06,화,상행,39721,367,5628,1323,109,797,16,4,5,55,0,30,48055
일반국도,국도 48호선,4803-002,2012,03,06,화,하행,36564,180,3837,957,178,1298,101,9,0,69,0,19,43212
일반국도,국도 48호선,4803-002,2012,03,07,수,상행,38455,2664,5908,2147,197,936,28,7,16,57,1,31,50447
일반국도,국도 48호선,4803-002,2012,03,07,수,하행,37013,1254,4067,1428,381,1465,88,2,16,74,1,20,45809
일반국도,국도 48호선,4803-002,2012,03,08,목,상행,39831,1392,5854,1536,227,1009,15,17,18,57,1,31,49988
일반국도,국도 48호선,4803-002,2012,03,08,목,하행,37293,643,4037,1004,359,1933,108,0,0,73,0,19,45469
일반국도,국도 48호선,4803-002,2012,03,09,금,상행,39832,2615,6169,2213,272,928,26,18,37,532,0,33,52675
일반국도,국도 48호선,4803-002,2012,03,09,금,하행,39752,1168,4336,1436,409,1569,42,5,18,78,0,21,48834
일반국도,국도 48호선,4803-002,2012,03,10,토,상행,37550,3850,6099,2305,157,751,23,6,24,508,3,49,51325
일반국도,국도 48호선,4803-002,2012,03,10,토,하행,39597,1716,3444,1059,246,905,120,10,0,46,0,18,47161
일반국도,국도 48호선,4803-002,2012,03,11,일,상행,30691,929,4766,3044,59,511,8,1,6,50,0,38,40103
일반국도,국도 48호선,4803-002,2012,03,11,일,하행,29690,402,2575,1850,13,393,4,1,0,198,0,126,35252
일반국도,국도 48호선,4803-002,2012,03,12,월,상행,40813,1220,5823,1258,153,318,12,3,4,90,2,31,49727
일반국도,국도 48호선,4803-002,2012,03,12,월,하행,35822,519,3917,3050,164,428,13,2,8,80,1,117,44121
일반국도,국도 48호선,4803-002,2012,03,13,화,상행,37269,3188,5865,2377,223,648,26,8,30,417,1,31,50083
일반국도,국도 48호선,4803-002,2012,03,13,화,하행,36287,1578,4092,1598,406,1131,44,2,28,446,1,479,46092
일반국도,국도 48호선,4803-002,2012,03,14,수,상행,38282,1250,5863,3741,248,479,24,8,4,134,0,31,50064
일반국도,국도 48호선,4803-002,2012,03,14,수,하행,37928,727,4063,902,508,951,215,28,0,419,0,20,45761
일반국도,국도 48호선,4803-002,2012,03,15,목,상행,38998,1637,5939,2620,473,895,29,14,21,58,2,32,50718
일반국도,국도 48호선,4803-002,2012,03,15,목,하행,37779,2260,1871,1836,909,1314,102,4,16,74,1,20,46186
일반국도,국도 48호선,4803-002,2012,03,16,금,상행,38057,3676,6054,2625,207,926,17,18,23,59,0,32,51694
일반국도,국도 48호선,4803-002,2012,03,16,금,하행,37024,1886,4040,1483,146,524,18,7,0,73,0,305,45506
일반국도,국도 48호선,4803-002,2012,03,17,토,상행,37934,1676,6059,3281,180,1635,34,7,64,63,3,49,50985
일반국도,국도 48호선,4803-002,2012,03,17,토,하행,39290,3787,1585,1769,266,315,283,0,0,46,0,0,47341
일반국도,국도 48호선,4803-002,2012,03,18,일,상행,30352,2774,4890,1816,88,1095,8,0,38,51,1,39,41152
일반국도,국도 48호선,4803-002,2012,03,18,일,하행,31184,1435,2654,383,21,242,3,0,0,200,0,210,36332
일반국도,국도 48호선,4803-002,2012,03,19,월,상행,38159,1233,5852,3734,195,453,18,15,1,278,0,31,49969
일반국도,국도 48호선,4803-002,2012,03,19,월,하행,36683,558,4111,3200,385,725,45,4,0,335,0,256,46302
일반국도,국도 48호선,4803-002,2012,03,20,화,상행,41018,1267,5958,1336,263,575,16,13,0,395,0,32,50873
일반국도,국도 48호선,4803-002,2012,03,20,화,하행,34804,568,3947,3072,300,1322,27,5,0,388,0,19,44452
일반국도,국도 48호선,4803-002,2012,03,21,수,상행,40972,1230,5913,1300,265,443,27,12,6,297,0,31,50496
일반국도,국도 48호선,4803-002,2012,03,21,수,하행,36358,636,4018,3128,268,402,173,176,0,73,0,19,45251
일반국도,국도 48호선,4803-002,2012,03,22,목,상행,41465,1189,5934,1297,213,425,8,19,3,89,0,31,50673
일반국도,국도 48호선,4803-002,2012,03,22,목,하행,39991,789,4299,1060,436,1349,72,0,0,419,0,0,48415
일반국도,국도 48호선,4803-002,2012,03,23,금,상행,40490,793,5767,1248,127,690,18,15,7,56,0,31,49242
일반국도,국도 48호선,4803-002,2012,03,23,금,하행,36480,391,4131,3216,259,1833,90,18,18,75,0,20,46531
일반국도,국도 48호선,4803-002,2012,03,24,토,상행,37929,832,5794,3701,79,203,7,9,8,150,1,47,48760
일반국도,국도 48호선,4803-002,2012,03,24,토,하행,39804,403,3246,314,97,319,16,4,8,213,0,17,44441
일반국도,국도 48호선,4803-002,2012,03,25,일,상행,30655,971,4731,3022,49,234,3,1,3,108,0,38,39815
일반국도,국도 48호선,4803-002,2012,03,25,일,하행,31864,421,2702,1941,7,41,1,1,2,10,0,0,36990
일반국도,국도 48호선,4803-002,2012,03,26,월,상행,38350,1188,5843,3728,207,390,15,14,3,120,1,31,49890
일반국도,국도 48호선,4803-002,2012,03,26,월,하행,36410,593,4080,3176,341,552,56,15,2,287,0,444,45956
일반국도,국도 48호선,4803-002,2012,03,27,화,상행,41112,1168,5912,1340,202,383,21,11,2,82,2,245,50480
일반국도,국도 48호선,4803-002,2012,03,27,화,하행,37968,605,4026,1026,349,660,140,24,0,307,0,244,45349
일반국도,국도 48호선,4803-002,2012,03,28,수,상행,41837,1241,6040,1327,212,522,19,17,6,325,1,32,51579
일반국도,국도 48호선,4803-002,2012,03,28,수,하행,36872,566,4169,3245,397,793,58,4,6,459,1,385,46955
일반국도,국도 48호선,4803-002,2012,03,29,목,상행,41929,1208,5996,1276,238,371,18,10,0,123,1,32,51202
일반국도,국도 48호선,4803-002,2012,03,29,목,하행,39364,644,4139,963,435,822,150,0,0,75,0,20,46612
일반국도,국도 48호선,4803-002,2012,03,30,금,상행,37160,3511,6141,3203,304,1935,16,15,59,60,3,33,52440
일반국도,국도 48호선,4803-002,2012,03,30,금,하행,39664,1599,4323,2117,466,366,27,4,28,78,1,21,48694
일반국도,국도 48호선,4803-002,2012,03,31,토,상행,38488,1657,6088,3888,176,786,7,15,9,64,1,49,51228
일반국도,국도 48호선,4803-002,2012,03,31,토,하행,41228,724,3455,578,270,928,36,23,0,46,0,18,47306
일반국도,국도 48호선,4803-002,2012,04,01,일,상행,31309,1153,4903,3131,61,598,7,2,6,51,0,40,41261
일반국도,국도 48호선,4803-002,2012,04,01,일,하행,32831,431,2668,126,10,304,2,1,2,117,0,44,36536
일반국도,국도 48호선,4803-002,2012,04,02,월,상행,36690,3565,5800,1993,196,672,17,11,19,526,3,31,49523
일반국도,국도 48호선,4803-002,2012,04,02,월,하행,38988,1925,1816,1520,456,1072,138,0,0,74,0,0,45989
일반국도,국도 48호선,4803-002,2012,04,03,화,상행,36122,609,5386,3437,85,182,11,8,2,118,0,29,45989
일반국도,국도 48호선,4803-002,2012,04,03,화,하행,34354,235,3717,2894,148,224,22,3,0,102,0,166,41865
일반국도,국도 48호선,4803-002,2012,04,04,수,상행,40946,1270,5890,1255,135,192,19,6,1,91,1,493,50299
일반국도,국도 48호선,4803-002,2012,04,04,수,하행,36980,551,4026,3134,187,261,37,1,1,117,1,48,45344
일반국도,국도 48호선,4803-002,2012,04,05,목,상행,38956,1171,5989,3822,349,516,30,11,0,264,2,32,51142
일반국도,국도 48호선,4803-002,2012,04,05,목,하행,35995,575,3999,3113,298,482,124,24,0,414,0,19,45043
일반국도,국도 48호선,4803-002,2012,04,06,금,상행,42395,1203,6070,1360,164,439,28,9,1,134,0,32,51835
일반국도,국도 48호선,4803-002,2012,04,06,금,하행,38161,527,4196,3266,231,521,44,3,1,195,0,109,47254
일반국도,국도 48호선,4803-002,2012,04,07,토,상행,39292,995,6049,3863,134,342,9,2,0,169,0,49,50904
일반국도,국도 48호선,4803-002,2012,04,07,토,하행,40197,419,3314,342,244,492,25,2,0,325,0,17,45377
일반국도,국도 48호선,4803-002,2012,04,08,일,상행,31194,950,4806,3070,27,173,1,1,4,180,0,39,40445
일반국도,국도 48호선,4803-002,2012,04,08,일,하행,29114,360,2489,1788,6,206,1,1,2,24,0,85,34076
일반국도,국도 48호선,4803-002,2012,04,09,월,상행,36760,3794,5961,2585,268,1345,34,13,48,58,2,32,50900
일반국도,국도 48호선,4803-002,2012,04,09,월,하행,38278,1954,2211,1877,456,1964,130,15,16,76,0,20,46997
일반국도,국도 48호선,4803-002,2012,04,10,화,상행,38453,2952,5972,2042,277,1123,27,9,48,58,4,32,50997
일반국도,국도 48호선,4803-002,2012,04,10,화,하행,36358,1425,4071,1459,446,1807,169,18,0,74,0,20,45847
일반국도,국도 48호선,4803-002,2012,04,11,수,상행,35179,691,5300,3382,99,350,8,1,2,218,1,28,45259
일반국도,국도 48호선,4803-002,2012,04,11,수,하행,32756,316,3600,2803,186,532,25,1,2,308,1,17,40547
일반국도,국도 48호선,4803-002,2012,04,12,목,상행,41002,1148,5886,1249,203,349,30,16,3,74,0,304,50264
일반국도,국도 48호선,4803-002,2012,04,12,목,하행,38338,626,4065,963,378,789,254,0,0,352,0,20,45785
일반국도,국도 48호선,4803-002,2012,04,13,금,상행,40853,1239,5876,1323,238,287,18,12,2,70,0,256,50174
일반국도,국도 48호선,4803-002,2012,04,13,금,하행,37825,534,4152,3232,345,468,27,4,2,114,0,61,46764
일반국도,국도 48호선,4803-002,2012,04,14,토,상행,39939,1097,6146,3925,126,308,16,12,3,93,2,50,51717
일반국도,국도 48호선,4803-002,2012,04,14,토,하행,42528,490,3488,358,198,373,84,19,0,196,0,18,47752
일반국도,국도 48호선,4803-002,2012,04,15,일,상행,31911,987,4943,3157,26,271,3,4,3,249,0,40,41594
일반국도,국도 48호선,4803-002,2012,04,15,일,하행,31357,402,2682,1927,6,197,2,1,0,82,0,63,36719
일반국도,국도 48호선,4803-002,2012,04,16,월,상행,37339,1233,5731,3657,249,305,18,12,2,79,1,310,48936
일반국도,국도 48호선,4803-002,2012,04,16,월,하행,35320,524,3866,3010,266,409,18,7,4,70,1,52,43547
일반국도,국도 48호선,4803-002,2012,04,17,화,상행,39686,1282,5699,1307,231,296,20,12,1,96,2,30,48662
일반국도,국도 48호선,4803-002,2012,04,17,화,하행,36195,605,4000,3114,400,492,31,3,2,98,1,106,45047
일반국도,국도 48호선,4803-002,2012,04,18,수,상행,41731,1203,5998,1276,219,376,21,13,3,87,1,288,51216
일반국도,국도 48호선,4803-002,2012,04,18,수,하행,41036,712,1886,981,456,760,191,47,0,277,0,463,46809
일반국도,국도 48호선,4803-002,2012,04,19,목,상행,39280,1267,6029,3847,193,577,28,11,2,217,0,32,51483
일반국도,국도 48호선,4803-002,2012,04,19,목,하행,36698,627,4157,3236,354,808,93,4,2,420,0,419,46818
일반국도,국도 48호선,4803-002,2012,04,20,금,상행,42953,1289,6238,1421,199,631,14,19,17,457,0,33,53271
일반국도,국도 48호선,4803-002,2012,04,20,금,하행,37663,635,4168,3244,134,342,15,7,0,446,0,286,46940
일반국도,국도 48호선,4803-002,2012,04,21,토,상행,36608,492,5558,3549,79,249,7,4,3,173,0,45,46767
일반국도,국도 48호선,4803-002,2012,04,21,토,하행,39200,289,3219,284,108,519,54,0,0,402,0,0,44075
일반국도,국도 48호선,4803-002,2012,04,22,일,상행,28565,228,4311,2753,9,328,0,1,2,45,0,35,36277
일반국도,국도 48호선,4803-002,2012,04,22,일,하행,27144,107,2350,1688,3,649,0,1,0,81,0,149,32172
일반국도,국도 48호선,4803-002,2012,04,23,월,상행,38048,1327,5835,3724,126,210,14,16,2,76,0,449,49827
일반국도,국도 48호선,4803-002,2012,04,23,월,하행,37649,577,4107,3197,239,323,33,4,0,89,0,37,46255
