도로등급, 도로명, 지점ID, 년도, 월, 일, 요일, 방향, 1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종, 합계  
일반국도,국도 48호선,4803-002,2013,03,05,화,상행,39719,1017,6108,2593,276,509,25,9,3,48,0,22,50329
일반국도,국도 48호선,4803-002,2013,03,05,화,하행,37975,532,7249,2548,915,1051,164,14,2,90,1,19,50560
일반국도,국도 48호선,4803-002,2013,03,06,수,상행,38342,2163,6658,3153,344,605,59,45,9,77,37,55,51547
일반국도,국도 48호선,4803-002,2013,03,06,수,하행,37644,1050,7083,2801,610,1166,142,8,10,84,1,20,50619
일반국도,국도 48호선,4803-002,2013,03,07,목,상행,39356,1517,6341,2756,333,607,28,19,9,52,2,26,51046
일반국도,국도 48호선,4803-002,2013,03,07,목,하행,36859,738,6769,2552,637,1356,157,11,2,88,0,16,49185
일반국도,국도 48호선,4803-002,2013,03,08,금,상행,40642,1981,6252,2901,349,560,23,9,17,256,0,16,53006
일반국도,국도 48호선,4803-002,2013,03,08,금,하행,38851,995,7203,2854,653,1159,127,13,9,96,1,15,51976
일반국도,국도 48호선,4803-002,2013,03,09,토,상행,37203,2693,6749,3255,335,519,67,32,12,269,30,63,51227
일반국도,국도 48호선,4803-002,2013,03,09,토,하행,38128,1193,5915,1998,528,730,129,10,0,75,1,16,48723
일반국도,국도 48호선,4803-002,2013,03,10,일,상행,29982,1194,5363,3133,223,357,38,30,4,50,19,34,40427
일반국도,국도 48호선,4803-002,2013,03,10,일,하행,34495,624,4489,1944,67,536,28,2,3,120,0,68,42376
일반국도,국도 48호선,4803-002,2013,03,11,월,상행,39265,1389,6184,2529,290,285,24,10,4,64,1,23,50068
일반국도,국도 48호선,4803-002,2013,03,11,월,하행,36872,681,6802,3457,332,507,72,11,4,88,1,60,48887
일반국도,국도 48호선,4803-002,2013,03,12,화,상행,36983,2248,6130,3029,320,427,31,14,14,207,1,25,49429
일반국도,국도 48호선,4803-002,2013,03,12,화,하행,36640,1193,7152,2900,782,953,124,11,14,281,1,42,50093
일반국도,국도 48호선,4803-002,2013,03,13,수,상행,37990,1504,6425,3842,366,374,63,40,4,115,19,41,50783
일반국도,국도 48호선,4803-002,2013,03,13,수,하행,35382,754,6512,2414,910,752,198,25,2,249,0,16,47214
일반국도,국도 48호선,4803-002,2013,03,14,목,상행,38410,1662,6525,3308,471,567,58,22,10,69,17,49,51168
일반국도,국도 48호선,4803-002,2013,03,14,목,하행,36785,1479,5711,2866,886,1043,157,14,8,90,1,16,49056
일반국도,국도 48호선,4803-002,2013,03,15,금,상행,38461,2648,6783,3484,366,581,38,44,11,66,42,57,52581
일반국도,국도 48호선,4803-002,2013,03,15,금,하행,40934,1451,7379,2987,587,640,118,18,0,103,1,56,54274
일반국도,국도 48호선,4803-002,2013,03,16,토,상행,38132,1542,6158,3342,300,852,29,7,28,47,2,26,50465
일반국도,국도 48호선,4803-002,2013,03,16,토,하행,42009,2350,5389,2540,533,627,218,6,1,70,1,5,53749
일반국도,국도 48호선,4803-002,2013,03,17,일,상행,30570,2098,5495,2601,249,666,46,17,21,54,19,40,41876
일반국도,국도 48호선,4803-002,2013,03,17,일,하행,34922,1185,4586,976,40,156,12,1,0,113,0,14,42005
일반국도,국도 48호선,4803-002,2013,03,18,월,상행,37183,1556,6669,3916,336,366,49,49,1,173,27,52,50377
일반국도,국도 48호선,4803-002,2013,03,18,월,하행,38538,696,7096,3565,681,776,93,12,1,219,1,37,51715
일반국도,국도 48호선,4803-002,2013,03,19,화,상행,39031,1528,6568,2812,375,422,53,35,2,220,13,42,51101
일반국도,국도 48호선,4803-002,2013,03,19,화,하행,36149,698,6963,3700,501,1084,128,10,2,255,1,20,49511
일반국도,국도 48호선,4803-002,2013,03,20,수,상행,39497,1350,6031,2476,337,335,26,10,4,151,0,19,50236
일반국도,국도 48호선,4803-002,2013,03,20,수,하행,37550,770,7274,3638,707,694,197,99,2,106,2,19,51058
일반국도,국도 48호선,4803-002,2013,03,21,목,상행,40069,1496,6591,2740,340,355,50,26,3,82,11,38,51801
일반국도,국도 48호선,4803-002,2013,03,21,목,하행,35134,765,6752,2433,710,1051,128,12,2,238,1,9,47235
일반국도,국도 48호선,4803-002,2013,03,22,금,상행,38429,1067,5626,2271,263,423,16,7,3,37,0,14,48156
일반국도,국도 48호선,4803-002,2013,03,22,금,하행,34178,613,6511,3277,454,1200,122,23,10,85,2,15,46490
일반국도,국도 48호선,4803-002,2013,03,23,토,상행,36021,1295,6332,3722,287,252,50,26,5,101,33,45,48169
일반국도,국도 48호선,4803-002,2013,03,23,토,하행,37551,612,5518,1570,383,620,75,6,5,136,0,18,46494
일반국도,국도 48호선,4803-002,2013,03,24,일,상행,30619,1042,4865,2789,194,212,10,1,2,61,0,18,39813
일반국도,국도 48호선,4803-002,2013,03,24,일,하행,31386,570,4381,1790,54,284,12,2,2,15,0,3,38499
일반국도,국도 48호선,4803-002,2013,03,25,월,상행,35057,1419,6300,3678,331,336,42,33,3,94,30,54,47377
일반국도,국도 48호선,4803-002,2013,03,25,월,하행,33765,668,6426,3323,475,508,93,18,3,255,1,120,45655
일반국도,국도 48호선,4803-002,2013,03,26,화,상행,38424,1315,6003,2488,305,303,25,11,3,140,1,29,49047
일반국도,국도 48호선,4803-002,2013,03,26,화,하행,36184,705,6749,2551,584,665,159,21,0,206,1,17,47842
일반국도,국도 48호선,4803-002,2013,03,27,수,상행,38048,1236,5769,2269,294,345,17,8,3,148,1,14,48152
일반국도,국도 48호선,4803-002,2013,03,27,수,하행,34875,674,6548,3413,704,652,127,10,4,274,2,176,47459
일반국도,국도 48호선,4803-002,2013,03,28,목,상행,38126,1338,6116,2474,323,301,27,19,0,86,14,24,48848
일반국도,국도 48호선,4803-002,2013,03,28,목,하행,36114,708,6508,2453,677,623,164,9,2,98,2,16,47374
일반국도,국도 48호선,4803-002,2013,03,29,금,상행,39411,2635,7075,3835,403,1059,41,39,27,87,30,36,54678
일반국도,국도 48호선,4803-002,2013,03,29,금,하행,38092,1180,7032,3005,678,398,112,12,15,98,2,18,50642
일반국도,국도 48호선,4803-002,2013,03,30,토,상행,37812,1711,6789,3965,319,529,39,39,6,78,38,46,51371
일반국도,국도 48호선,4803-002,2013,03,30,토,하행,39169,704,5749,1840,356,578,95,15,1,63,1,17,48588
일반국도,국도 48호선,4803-002,2013,03,31,일,상행,33219,1428,5847,3481,239,441,35,20,5,66,20,47,44848
일반국도,국도 48호선,4803-002,2013,03,31,일,하행,36565,607,4546,888,46,245,10,2,2,71,0,23,43005
일반국도,국도 48호선,4803-002,2013,04,01,월,상행,39613,2491,6152,2782,312,461,18,6,10,270,2,16,52133
일반국도,국도 48호선,4803-002,2013,04,01,월,하행,35908,1265,5645,2608,703,691,139,12,0,88,1,6,47066
일반국도,국도 48호선,4803-002,2013,04,02,화,상행,37925,1278,6506,3860,289,267,54,38,2,114,20,41,50394
일반국도,국도 48호선,4803-002,2013,04,02,화,하행,35442,533,6746,3456,551,350,114,13,0,103,1,85,47394
일반국도,국도 48호선,4803-002,2013,04,03,수,상행,39904,1557,6679,2778,323,272,53,34,3,97,30,270,52000
일반국도,국도 48호선,4803-002,2013,04,03,수,하행,37398,732,6869,3574,494,403,113,5,1,133,1,27,49750
일반국도,국도 48호선,4803-002,2013,04,04,목,상행,39388,1320,6109,3627,377,380,26,8,0,144,1,19,51399
일반국도,국도 48호선,4803-002,2013,04,04,목,하행,37706,748,6843,3460,371,394,121,18,1,240,2,17,49921
일반국도,국도 48호선,4803-002,2013,04,05,금,상행,42036,1561,6920,2925,327,394,64,27,2,98,25,57,54436
일반국도,국도 48호선,4803-002,2013,04,05,금,하행,36907,688,6718,3426,469,462,101,8,1,139,0,53,48972
일반국도,국도 48호선,4803-002,2013,04,06,토,상행,36946,1249,6041,3583,272,286,23,11,1,98,0,32,48542
일반국도,국도 48호선,4803-002,2013,04,06,토,하행,35925,574,5643,1672,551,436,69,6,1,192,2,12,45083
일반국도,국도 48호선,4803-002,2013,04,07,일,상행,32940,1306,5937,3445,240,224,43,23,4,137,18,50,44367
일반국도,국도 48호선,4803-002,2013,04,07,일,하행,34875,597,4600,1729,52,319,12,3,2,21,0,46,42256
일반국도,국도 48호선,4803-002,2013,04,08,월,상행,37531,2562,6250,3109,341,757,33,13,24,49,1,23,50693
일반국도,국도 48호선,4803-002,2013,04,08,월,하행,36262,1324,6217,2726,595,1098,127,15,8,92,1,13,48478
일반국도,국도 48호선,4803-002,2013,04,09,화,상행,40084,2208,6260,2883,354,672,26,8,23,47,2,20,52587
일반국도,국도 48호선,4803-002,2013,04,09,화,하행,37433,1157,7093,2886,647,1140,181,17,2,116,1,15,50688
일반국도,국도 48호선,4803-002,2013,04,10,수,상행,39538,1347,6788,3994,307,361,36,25,4,152,35,52,52639
일반국도,국도 48호선,4803-002,2013,04,10,수,하행,34895,621,6770,3401,585,540,111,6,3,206,1,15,47154
일반국도,국도 48호선,4803-002,2013,04,11,목,상행,41261,1320,6224,2435,315,302,25,8,2,51,0,145,52088
일반국도,국도 48호선,4803-002,2013,04,11,목,하행,35932,735,6739,2427,605,685,204,9,2,237,1,12,47588
일반국도,국도 48호선,4803-002,2013,04,12,금,상행,40978,1591,6821,2874,373,314,58,52,2,172,22,67,53324
일반국도,국도 48호선,4803-002,2013,04,12,금,하행,36447,692,6876,3453,549,513,90,14,2,118,1,38,48793
일반국도,국도 48호선,4803-002,2013,04,13,토,상행,39251,1287,6265,3644,274,277,21,9,2,61,1,27,51119
일반국도,국도 48호선,4803-002,2013,04,13,토,하행,36997,586,5535,1489,451,334,110,14,2,123,0,14,45655
일반국도,국도 48호선,4803-002,2013,04,14,일,상행,30120,1208,5524,3147,207,259,40,26,2,141,11,55,40740
일반국도,국도 48호선,4803-002,2013,04,14,일,하행,31530,576,4493,1718,53,215,20,2,2,50,0,29,38688
일반국도,국도 48호선,4803-002,2013,04,15,월,상행,37469,1510,6601,3856,363,304,55,33,2,82,24,97,50396
일반국도,국도 48호선,4803-002,2013,04,15,월,하행,35322,696,6723,3265,423,437,60,18,3,78,1,31,47057
일반국도,국도 48호선,4803-002,2013,04,16,화,상행,37314,1481,6385,2693,337,291,61,47,2,93,18,43,48765
일반국도,국도 48호선,4803-002,2013,04,16,화,하행,35393,756,6899,3459,637,520,105,11,2,101,1,54,47938
일반국도,국도 48호선,4803-002,2013,04,17,수,상행,40699,1335,6166,2439,318,310,22,8,2,155,1,37,51492
일반국도,국도 48호선,4803-002,2013,04,17,수,하행,36426,796,5349,2387,674,620,192,28,2,277,1,102,46854
일반국도,국도 48호선,4803-002,2013,04,18,목,상행,38707,1495,6487,3874,329,433,41,36,3,132,33,35,51605
일반국도,국도 48호선,4803-002,2013,04,18,목,하행,34456,747,6425,3430,616,597,136,10,3,356,1,77,46854
일반국도,국도 48호선,4803-002,2013,04,19,금,상행,40918,1553,6859,2854,345,478,53,45,10,258,37,50,53460
일반국도,국도 48호선,4803-002,2013,04,19,금,하행,35781,765,6224,3074,235,254,54,15,0,240,1,131,46774
일반국도,국도 48호선,4803-002,2013,04,20,토,상행,39074,975,5822,3432,251,250,11,2,2,94,0,21,49934
일반국도,국도 48호선,4803-002,2013,04,20,토,하행,39356,608,5679,1572,366,539,87,6,1,215,1,2,48432
일반국도,국도 48호선,4803-002,2013,04,21,일,상행,31819,980,5723,3297,214,301,51,42,3,76,34,47,42587
일반국도,국도 48호선,4803-002,2013,04,21,일,하행,31401,490,4223,1762,49,606,17,1,0,48,0,71,38668
일반국도,국도 48호선,4803-002,2013,04,22,월,상행,37729,1592,6598,3950,304,266,38,44,2,212,12,25,50772
일반국도,국도 48호선,4803-002,2013,04,22,월,하행,34177,688,6434,3155,584,407,89,10,0,105,1,19,45669
일반국도,국도 48호선,4803-002,2013,04,23,화,상행,39390,1564,6668,2743,337,353,50,30,5,105,27,44,51316
일반국도,국도 48호선,4803-002,2013,04,23,화,하행,32029,688,6299,3101,381,776,81,11,5,101,0,98,43570
일반국도,국도 48호선,4803-002,2013,04,24,수,상행,38410,1114,6057,3477,282,393,15,4,1,193,0,16,49962
일반국도,국도 48호선,4803-002,2013,04,24,수,하행,34323,638,6439,3307,320,366,104,54,1,97,0,14,45663
일반국도,국도 48호선,4803-002,2013,04,25,목,상행,37912,1228,5876,3399,287,245,17,5,4,65,1,15,49054
일반국도,국도 48호선,4803-002,2013,04,25,목,하행,32949,711,6286,3314,561,556,106,12,3,156,2,69,44725
일반국도,국도 48호선,4803-002,2013,04,26,금,상행,37050,1311,5940,3521,288,328,22,12,1,151,1,83,48708
