도로등급, 도로명, 지점ID, 년도, 월, 일, 요일, 방향, 1종,2종,3종,4종,5종,6종,7종,8종,9종,10종,11종,12종, 합계  
일반국도,국도 48호선,4803-002,2014,01,13,월,하행,33532,981,5015,3372,768,718,36,8,0,66,0,15,44511
일반국도,국도 48호선,4803-002,2014,01,14,화,상행,33659,984,6411,3478,750,784,34,14,2,56,14,40,46226
일반국도,국도 48호선,4803-002,2014,01,14,화,하행,35427,658,5594,3456,468,316,66,6,1,72,1,18,46083
일반국도,국도 48호선,4803-002,2014,01,15,수,상행,33687,997,6238,3414,754,393,32,18,0,57,8,36,45634
일반국도,국도 48호선,4803-002,2014,01,15,수,하행,32947,1179,5663,3449,934,718,182,16,1,78,1,17,45185
일반국도,국도 48호선,4803-002,2014,01,16,목,상행,34551,1002,6273,3351,801,637,18,6,1,47,1,23,46711
일반국도,국도 48호선,4803-002,2014,01,16,목,하행,33827,1081,6004,3613,944,766,80,7,0,75,2,17,46416
일반국도,국도 48호선,4803-002,2014,01,17,금,상행,33889,1000,7844,3646,678,861,36,23,0,95,14,37,48123
일반국도,국도 48호선,4803-002,2014,01,17,금,하행,36261,1163,4656,3143,843,851,56,11,1,77,1,18,47081
일반국도,국도 48호선,4803-002,2014,01,18,토,상행,30296,920,5892,3021,130,1223,14,5,1,48,1,34,41585
일반국도,국도 48호선,4803-002,2014,01,18,토,하행,35086,994,4410,1202,217,374,60,3,0,45,0,2,42393
일반국도,국도 48호선,4803-002,2014,01,19,일,상행,24266,904,4885,2437,75,723,10,9,0,44,3,31,33387
일반국도,국도 48호선,4803-002,2014,01,19,일,하행,26220,1140,3677,2010,79,452,6,2,0,118,0,13,33717
일반국도,국도 48호선,4803-002,2014,01,20,월,상행,32126,983,5984,3126,603,364,21,10,0,49,2,28,43296
일반국도,국도 48호선,4803-002,2014,01,20,월,하행,32922,1262,5011,3224,785,849,39,6,0,90,0,85,44273
일반국도,국도 48호선,4803-002,2014,01,21,화,상행,31044,1344,6080,2731,616,528,37,17,1,57,10,37,42502
일반국도,국도 48호선,4803-002,2014,01,21,화,하행,32762,1184,5418,2690,842,344,63,5,2,86,1,63,43460
일반국도,국도 48호선,4803-002,2014,01,22,수,상행,28854,953,6646,2298,748,294,29,13,2,51,13,34,39935
일반국도,국도 48호선,4803-002,2014,01,22,수,하행,30917,1238,5268,2269,827,402,75,17,0,66,0,13,41092
일반국도,국도 48호선,4803-002,2014,01,23,목,상행,32900,968,6513,1723,709,730,15,5,2,46,0,24,43635
일반국도,국도 48호선,4803-002,2014,01,23,목,하행,34538,934,5903,1945,451,405,95,6,0,69,1,3,44350
일반국도,국도 48호선,4803-002,2014,01,24,금,상행,34285,1170,6726,2524,737,652,17,6,0,46,3,23,46189
일반국도,국도 48호선,4803-002,2014,01,24,금,하행,33832,943,6668,2171,790,69,86,14,5,73,1,16,44668
일반국도,국도 48호선,4803-002,2014,01,25,토,상행,29202,1226,5678,2819,130,994,18,0,1,44,0,30,40142
일반국도,국도 48호선,4803-002,2014,01,25,토,하행,31733,828,4885,1119,217,1771,52,3,0,46,0,13,40667
일반국도,국도 48호선,4803-002,2014,01,26,일,상행,23236,804,4722,2279,72,733,7,3,0,36,0,26,31918
일반국도,국도 48호선,4803-002,2014,01,26,일,하행,25078,1173,3629,1969,135,357,7,1,0,63,0,2,32414
일반국도,국도 48호선,4803-002,2014,01,27,월,상행,30470,1095,5804,3008,686,215,28,13,1,49,3,30,41402
일반국도,국도 48호선,4803-002,2014,01,27,월,하행,32577,1093,5804,3166,700,486,42,4,0,113,0,44,44029
일반국도,국도 48호선,4803-002,2014,01,28,화,상행,28438,1062,6044,2136,743,192,39,19,2,50,6,34,38765
일반국도,국도 48호선,4803-002,2014,01,28,화,하행,30121,1190,5695,2020,851,737,60,4,1,99,1,53,40832
일반국도,국도 48호선,4803-002,2014,01,29,수,상행,27411,1012,5549,2711,649,233,13,7,2,41,1,22,37651
일반국도,국도 48호선,4803-002,2014,01,29,수,하행,26370,1278,5785,4239,655,222,15,1,1,88,0,17,38671
일반국도,국도 48호선,4803-002,2014,01,30,목,상행,27017,1027,5339,2686,718,344,15,7,0,41,1,27,37222
일반국도,국도 48호선,4803-002,2014,01,30,목,하행,30038,1068,4190,1691,149,47,24,0,0,20,0,1,37228
일반국도,국도 48호선,4803-002,2014,01,31,금,상행,27924,1068,5206,2504,590,67,8,1,0,33,0,8,37409
일반국도,국도 48호선,4803-002,2014,01,31,금,하행,27585,1237,4612,1954,689,39,60,11,4,87,0,23,36301
일반국도,국도 48호선,4803-002,2014,02,01,토,상행,28675,1215,5539,3261,70,472,24,19,1,77,0,5,39358
일반국도,국도 48호선,4803-002,2014,02,01,토,하행,29758,978,4256,3051,109,561,1,0,0,34,0,6,38754
일반국도,국도 48호선,4803-002,2014,02,02,일,상행,26558,1167,4562,2936,127,766,18,13,0,50,8,3,36208
일반국도,국도 48호선,4803-002,2014,02,02,일,하행,25782,982,4520,2828,268,1004,44,4,0,63,0,3,35498
일반국도,국도 48호선,4803-002,2014,02,03,월,상행,27953,1222,5788,4774,284,1721,37,17,0,60,5,30,41891
일반국도,국도 48호선,4803-002,2014,02,03,월,하행,28810,939,5139,4037,423,271,87,8,0,59,1,16,39790
일반국도,국도 48호선,4803-002,2014,02,04,화,상행,30470,1207,5599,3920,207,1018,14,7,0,57,3,22,42524
일반국도,국도 48호선,4803-002,2014,02,04,화,하행,28394,935,4980,3417,350,1769,96,15,0,69,1,17,40043
일반국도,국도 48호선,4803-002,2014,02,05,수,상행,31961,1212,5844,3580,246,1862,14,7,1,46,3,21,44797
일반국도,국도 48호선,4803-002,2014,02,05,수,하행,31995,1117,5916,3138,486,448,73,6,2,84,1,18,43284
일반국도,국도 48호선,4803-002,2014,02,06,목,상행,34025,805,7943,2922,243,1165,21,22,0,70,12,37,47265
일반국도,국도 48호선,4803-002,2014,02,06,목,하행,35958,982,5853,2527,349,480,86,4,0,76,0,18,46333
일반국도,국도 48호선,4803-002,2014,02,07,금,상행,33847,1146,7887,3260,275,1111,54,33,0,70,13,50,47746
일반국도,국도 48호선,4803-002,2014,02,07,금,하행,36761,877,5391,2943,302,621,57,5,0,58,1,15,47031
일반국도,국도 48호선,4803-002,2014,02,08,토,상행,29117,1005,6481,2446,208,981,24,7,0,45,2,30,40346
일반국도,국도 48호선,4803-002,2014,02,08,토,하행,31918,1187,3121,2294,144,1086,61,0,0,23,0,9,39843
일반국도,국도 48호선,4803-002,2014,02,09,일,상행,29389,1225,5666,2580,290,325,9,1,1,70,0,20,39576
일반국도,국도 48호선,4803-002,2014,02,09,일,하행,28888,668,5119,2308,286,456,67,11,4,95,3,24,37929
일반국도,국도 48호선,4803-002,2014,02,10,월,상행,28718,871,6083,3235,276,955,34,20,0,67,15,34,40308
일반국도,국도 48호선,4803-002,2014,02,10,월,하행,29904,831,5292,2618,164,169,11,1,0,53,1,9,39053
일반국도,국도 48호선,4803-002,2014,02,11,화,상행,31049,699,6444,3808,233,1336,30,17,0,77,15,31,43739
일반국도,국도 48호선,4803-002,2014,02,11,화,하행,31643,1108,6471,3304,469,359,65,5,0,86,1,18,43529
일반국도,국도 48호선,4803-002,2014,02,12,수,상행,34403,1258,6010,2909,222,684,19,8,3,61,2,27,45606
일반국도,국도 48호선,4803-002,2014,02,12,수,하행,33139,875,6915,2879,439,1423,137,15,0,75,1,21,45919
일반국도,국도 48호선,4803-002,2014,02,13,목,상행,34609,792,6540,2828,362,687,25,8,0,66,5,26,45948
일반국도,국도 48호선,4803-002,2014,02,13,목,하행,33308,1147,6636,2577,534,1154,97,7,0,73,2,17,45552
일반국도,국도 48호선,4803-002,2014,02,14,금,상행,35657,641,6208,3592,213,885,25,9,0,55,1,26,47312
일반국도,국도 48호선,4803-002,2014,02,14,금,하행,34458,544,5410,3504,465,652,59,7,0,119,1,30,45249
일반국도,국도 48호선,4803-002,2014,02,15,토,상행,32885,891,5490,3482,159,849,33,15,0,65,15,42,43926
일반국도,국도 48호선,4803-002,2014,02,15,토,하행,33849,721,4119,1363,219,1716,116,2,0,41,1,2,42149
일반국도,국도 48호선,4803-002,2014,02,16,일,상행,26196,1260,4893,1860,87,417,5,2,1,93,0,26,34840
일반국도,국도 48호선,4803-002,2014,02,16,일,하행,26346,1013,3496,1101,24,773,5,3,1,34,0,27,32823
일반국도,국도 48호선,4803-002,2014,02,17,월,상행,32776,898,7156,2465,308,620,27,18,0,38,17,32,44355
일반국도,국도 48호선,4803-002,2014,02,17,월,하행,32550,623,5315,2125,502,940,36,6,0,59,1,88,42245
일반국도,국도 48호선,4803-002,2014,02,18,화,상행,33910,782,6750,3360,235,883,27,18,1,70,25,37,46098
일반국도,국도 48호선,4803-002,2014,02,18,화,하행,31894,813,6318,2648,405,339,52,8,3,92,0,15,42587
일반국도,국도 48호선,4803-002,2014,02,19,수,상행,33640,1154,6319,3928,217,1236,28,7,0,61,1,26,46617
일반국도,국도 48호선,4803-002,2014,02,19,수,하행,31736,726,6768,3199,223,1078,130,52,0,63,0,15,43990
일반국도,국도 48호선,4803-002,2014,02,20,목,상행,33497,1136,6197,4020,226,1238,25,5,0,82,1,23,46450
일반국도,국도 48호선,4803-002,2014,02,20,목,하행,31629,805,6592,2906,369,394,157,6,0,72,1,16,42947
일반국도,국도 48호선,4803-002,2014,02,21,금,상행,33289,1150,6075,3418,210,1095,18,3,0,49,0,23,45330
일반국도,국도 48호선,4803-002,2014,02,21,금,하행,33636,1090,6550,2898,401,455,57,6,0,75,1,17,45186
일반국도,국도 48호선,4803-002,2014,02,22,토,상행,33445,1223,6174,3209,294,668,9,4,0,86,3,35,45150
일반국도,국도 48호선,4803-002,2014,02,22,토,하행,33910,656,4224,1898,401,878,41,6,0,47,1,14,42076
일반국도,국도 48호선,4803-002,2014,02,23,일,상행,26534,1221,4951,1610,204,613,3,0,0,78,0,27,35241
일반국도,국도 48호선,4803-002,2014,02,23,일,하행,26727,834,3212,599,26,448,3,1,0,98,0,42,31990
일반국도,국도 48호선,4803-002,2014,02,24,월,상행,31434,1220,7568,2482,198,536,21,13,0,68,9,27,43576
일반국도,국도 48호선,4803-002,2014,02,24,월,하행,30780,1188,4732,1569,189,715,21,5,0,88,1,14,39302
일반국도,국도 48호선,4803-002,2014,02,25,화,상행,34195,980,7544,2437,231,572,33,25,0,93,13,33,46156
일반국도,국도 48호선,4803-002,2014,02,25,화,하행,32176,690,5368,1656,511,886,40,5,0,149,1,54,41536
일반국도,국도 48호선,4803-002,2014,02,26,수,상행,35367,812,6877,2937,240,596,20,15,1,76,15,36,46992
일반국도,국도 48호선,4803-002,2014,02,26,수,하행,31868,1026,6115,2379,374,1032,101,14,0,68,1,17,42995
일반국도,국도 48호선,4803-002,2014,02,27,목,상행,33687,1079,5997,3254,227,923,19,4,0,46,3,21,45260
일반국도,국도 48호선,4803-002,2014,02,27,목,하행,30143,1107,5790,2524,308,882,105,16,0,71,1,16,40963
일반국도,국도 48호선,4803-002,2014,02,28,금,상행,38937,848,7458,3530,254,667,28,20,3,79,15,43,51882
일반국도,국도 48호선,4803-002,2014,02,28,금,하행,35631,724,5561,2840,400,991,55,10,0,92,1,19,46324
일반국도,국도 48호선,4803-002,2014,03,01,토,상행,36891,1009,5956,3221,215,991,24,9,0,58,3,39,48416
일반국도,국도 48호선,4803-002,2014,03,01,토,하행,35487,1056,2845,1860,406,1636,82,4,0,50,1,16,43443
일반국도,국도 48호선,4803-002,2014,03,02,일,상행,31168,1139,4850,1695,141,711,12,3,0,44,0,30,39793
일반국도,국도 48호선,4803-002,2014,03,02,일,하행,28824,688,3310,658,30,976,10,2,1,80,0,69,34648
일반국도,국도 48호선,4803-002,2014,03,03,월,상행,37726,1427,6002,3489,343,692,17,4,0,73,0,24,49797
일반국도,국도 48호선,4803-002,2014,03,03,월,하행,37115,1052,5492,2891,467,1142,84,6,1,81,1,19,48351
일반국도,국도 48호선,4803-002,2014,03,04,화,상행,39244,1080,5870,2050,193,653,21,7,0,54,0,26,49198
일반국도,국도 48호선,4803-002,2014,03,04,화,하행,36913,634,5544,1836,547,1175,133,12,0,80,1,19,46894
일반국도,국도 48호선,4803-002,2014,03,05,수,상행,38893,1836,6295,2737,271,771,44,26,1,67,19,43,51003
일반국도,국도 48호선,4803-002,2014,03,05,수,하행,37235,1152,5578,2213,496,1316,115,5,4,85,1,20,48220
일반국도,국도 48호선,4803-002,2014,03,06,목,상행,39668,1273,6110,2256,280,808,22,18,1,56,2,29,50523
일반국도,국도 48호선,4803-002,2014,03,06,목,하행,36659,1008,5405,1882,498,1645,133,6,0,81,0,18,47335
일반국도,국도 48호선,4803-002,2014,03,07,금,상행,41106,1338,6230,2844,393,744,25,14,3,124,0,25,52846
일반국도,국도 48호선,4803-002,2014,03,07,금,하행,39191,1082,5781,2258,531,1364,85,9,1,89,1,18,50410
일반국도,국도 48호선,4803-002,2014,03,08,토,상행,39003,1569,6621,2862,346,635,45,19,0,111,17,56,51284
일반국도,국도 48호선,4803-002,2014,03,08,토,하행,39121,1097,4680,1632,387,818,125,10,0,61,1,17,47949
일반국도,국도 48호선,4803-002,2014,03,09,일,상행,30124,1166,5067,3201,141,434,23,16,1,52,10,36,40271
일반국도,국도 48호선,4803-002,2014,03,09,일,하행,31654,860,3533,2082,40,465,16,2,1,71,0,97,38821
일반국도,국도 48호선,4803-002,2014,03,10,월,상행,40187,1053,6008,2000,222,302,18,7,0,77,2,27,49903
일반국도,국도 48호선,4803-002,2014,03,10,월,하행,35910,924,5366,3371,248,468,43,7,0,84,1,89,46511
일반국도,국도 48호선,4803-002,2014,03,11,화,상행,38143,1595,6127,2811,272,538,29,11,0,205,1,28,49760
일반국도,국도 48호선,4803-002,2014,03,11,화,하행,36377,1386,5915,2340,772,1042,84,7,2,91,1,83,48100
일반국도,국도 48호선,4803-002,2014,03,12,수,상행,38318,1088,6147,3901,307,427,44,24,0,126,10,36,50428
일반국도,국도 48호선,4803-002,2014,03,12,수,하행,36276,1041,5570,1739,709,852,207,27,0,53,0,18,46492
일반국도,국도 48호선,4803-002,2014,03,13,목,상행,39098,1157,6236,3067,472,731,44,18,1,76,10,41,50951
일반국도,국도 48호선,4803-002,2014,03,13,목,하행,37830,1229,3799,2445,898,1179,130,9,0,86,1,18,47624
일반국도,국도 48호선,4803-002,2014,03,14,금,상행,39675,1641,6436,3164,287,754,28,31,0,63,21,45,52145
일반국도,국도 48호선,4803-002,2014,03,14,금,하행,39402,1140,5710,2343,460,582,68,13,0,88,1,88,49895
일반국도,국도 48호선,4803-002,2014,03,15,토,상행,38276,1257,6146,3425,240,1244,32,7,1,64,3,38,50733
일반국도,국도 48호선,4803-002,2014,03,15,토,하행,42385,1217,3488,2274,400,471,251,3,0,58,1,3,50551
일반국도,국도 48호선,4803-002,2014,03,16,일,상행,31169,1614,5208,2325,169,881,27,9,2,66,10,40,41520
일반국도,국도 48호선,4803-002,2014,03,16,일,하행,32968,1310,3716,768,130,199,8,1,0,61,0,13,39174
일반국도,국도 48호선,4803-002,2014,03,17,월,상행,37904,1064,6261,3925,358,410,34,32,1,134,14,42,50179
일반국도,국도 48호선,4803-002,2014,03,17,월,하행,37205,930,5830,3488,533,839,69,8,1,51,1,59,49014
일반국도,국도 48호선,4803-002,2014,03,18,화,상행,40192,1145,6263,2164,504,499,35,24,1,123,7,37,50994
일반국도,국도 48호선,4803-002,2014,03,18,화,하행,35039,971,5631,3489,401,1203,78,8,0,147,1,20,46988
일반국도,국도 48호선,4803-002,2014,03,19,수,상행,40326,1111,5978,1980,407,389,27,11,0,118,0,25,50372
일반국도,국도 48호선,4803-002,2014,03,19,수,하행,36582,970,5647,3492,488,548,185,138,0,90,1,19,48160
일반국도,국도 48호선,4803-002,2014,03,20,목,상행,40923,1083,6266,2126,277,390,29,23,0,86,6,35,51244
일반국도,국도 48호선,4803-002,2014,03,20,목,하행,37137,1117,5732,1836,573,1200,100,6,0,124,1,5,47831
일반국도,국도 48호선,4803-002,2014,03,21,금,상행,39318,959,5702,1873,195,557,17,11,0,47,0,23,48702
일반국도,국도 48호선,4803-002,2014,03,21,금,하행,34954,799,5326,3329,357,1517,106,21,0,89,1,18,46517
일반국도,국도 48호선,4803-002,2014,03,22,토,상행,36843,1105,6069,3806,183,228,29,18,1,126,17,46,48471
일반국도,국도 48호선,4803-002,2014,03,22,토,하행,38297,784,4481,1051,240,470,46,5,1,82,0,18,45475
일반국도,국도 48호선,4803-002,2014,03,23,일,상행,30665,897,4801,2991,122,223,7,1,0,85,0,28,39820
일반국도,국도 48호선,4803-002,2014,03,23,일,하행,31153,853,3544,1984,31,163,7,2,0,13,0,2,37752
일반국도,국도 48호선,4803-002,2014,03,24,월,상행,36935,985,6075,3795,269,363,29,24,0,107,16,43,48641
일반국도,국도 48호선,4803-002,2014,03,24,월,하행,34708,991,5351,3367,614,530,75,17,1,80,1,76,45811
일반국도,국도 48호선,4803-002,2014,03,25,화,상행,40062,852,5959,2013,366,343,23,11,2,111,2,25,49769
일반국도,국도 48호선,4803-002,2014,03,25,화,하행,36668,1087,5388,1881,569,663,150,23,0,141,1,29,46600
일반국도,국도 48호선,4803-002,2014,03,26,수,상행,40093,993,5908,1896,344,434,18,13,2,146,1,23,49871
일반국도,국도 48호선,4803-002,2014,03,26,수,하행,35523,973,5476,3421,668,832,93,7,1,162,2,55,47213
일반국도,국도 48호선,4803-002,2014,03,27,목,상행,40169,1042,6056,1967,281,336,23,15,0,105,8,28,50030
일반국도,국도 48호선,4803-002,2014,03,27,목,하행,37344,987,5326,1797,556,723,157,5,0,87,1,18,47001
일반국도,국도 48호선,4803-002,2014,03,28,금,상행,39942,1319,6649,3621,354,1497,29,27,2,74,17,35,53566
일반국도,국도 48호선,4803-002,2014,03,28,금,하행,39081,1092,5690,2659,572,382,70,8,0,98,2,20,49674
일반국도,국도 48호선,4803-002,2014,03,29,토,상행,38562,1169,6441,4031,248,658,23,27,1,76,20,48,51304
일반국도,국도 48호선,4803-002,2014,03,29,토,하행,39846,972,4602,1308,313,753,66,19,1,55,1,18,47954
일반국도,국도 48호선,4803-002,2014,03,30,일,상행,32202,1244,5382,3419,150,520,21,11,0,59,10,44,43062
일반국도,국도 48호선,4803-002,2014,03,30,일,하행,34257,843,3609,627,28,275,6,2,0,94,0,34,39775
일반국도,국도 48호선,4803-002,2014,03,31,월,상행,39676,1416,5991,2478,530,567,18,9,0,122,3,24,50834
일반국도,국도 48호선,4803-002,2014,03,31,월,하행,37627,1311,3731,2174,580,882,139,6,0,81,1,3,46535
일반국도,국도 48호선,4803-002,2014,04,01,화,상행,36836,1041,5947,3742,187,225,33,23,1,116,10,35,48196
일반국도,국도 48호선,4803-002,2014,04,01,화,하행,33871,1307,5232,3281,350,287,68,8,0,204,1,25,44634
일반국도,국도 48호선,4803-002,2014,04,02,수,상행,40346,1414,6506,2098,229,336,36,20,2,76,16,75,51154
일반국도,국도 48호선,4803-002,2014,04,02,수,하행,36564,1169,5448,3455,341,332,75,3,1,125,1,38,47552
일반국도,국도 48호선,4803-002,2014,04,03,목,상행,39092,1246,6168,3808,363,448,28,10,0,85,2,26,51276
일반국도,국도 48호선,4803-002,2014,04,03,목,하행,36129,1371,5512,3388,335,438,123,21,0,153,1,18,47489
일반국도,국도 48호선,4803-002,2014,04,04,금,상행,42123,1382,6590,2238,246,417,46,18,2,21,13,45,53141
일반국도,국도 48호선,4803-002,2014,04,04,금,하행,36868,1163,5458,3461,350,492,73,6,0,167,0,81,48119
일반국도,국도 48호선,4803-002,2014,04,05,토,상행,38042,1122,6164,3804,203,314,16,7,1,15,0,41,49729
일반국도,국도 48호선,4803-002,2014,04,05,토,하행,37460,1078,4480,1115,398,464,47,4,0,173,1,15,45235
일반국도,국도 48호선,4803-002,2014,04,06,일,상행,31957,1128,5475,3371,134,199,22,12,1,60,9,45,42413
일반국도,국도 48호선,4803-002,2014,04,06,일,하행,31255,1108,3546,1872,29,263,7,2,1,23,0,66,38172
일반국도,국도 48호선,4803-002,2014,04,07,월,상행,38553,1670,6142,2952,305,1051,34,13,1,54,2,28,50805
일반국도,국도 48호선,4803-002,2014,04,07,월,하행,37234,1268,4548,2385,526,1531,129,15,2,86,1,17,47742
일반국도,국도 48호선,4803-002,2014,04,08,화,상행,40200,1551,6125,2562,316,898,27,9,0,80,3,26,51797
일반국도,국도 48호선,4803-002,2014,04,08,화,하행,36538,1226,5905,2277,547,1474,175,18,0,95,1,18,48274
일반국도,국도 48호선,4803-002,2014,04,09,수,상행,37275,1019,6141,3778,203,356,22,13,1,91,18,40,48957
일반국도,국도 48호선,4803-002,2014,04,09,수,하행,33150,1048,5286,3202,386,536,68,4,0,159,1,16,43856
일반국도,국도 48호선,4803-002,2014,04,10,목,상행,41023,1234,6167,1952,259,326,28,12,1,152,0,26,51180
일반국도,국도 48호선,4803-002,2014,04,10,목,하행,36333,1382,5521,1799,492,737,229,5,1,176,1,16,46692
일반국도,국도 48호선,4803-002,2014,04,11,금,상행,40830,1415,6447,2188,306,301,38,32,0,140,11,47,51755
일반국도,국도 48호선,4803-002,2014,04,11,금,하행,36364,1269,5516,3461,447,491,59,9,0,116,1,50,47783
일반국도,국도 48호선,4803-002,2014,04,12,토,상행,39501,1192,6208,3880,200,293,19,11,1,77,2,39,51423
일반국도,국도 48호선,4803-002,2014,04,12,토,하행,39070,1150,4513,1006,325,354,97,17,0,160,0,16,46708
일반국도,국도 48호선,4803-002,2014,04,13,일,상행,30935,1098,5352,3233,117,265,22,15,0,80,6,48,41171
일반국도,국도 48호선,4803-002,2014,04,13,일,하행,30787,1059,3589,1913,30,206,11,2,0,66,0,46,37709
일반국도,국도 48호선,4803-002,2014,04,14,월,상행,37297,1372,6267,3866,306,305,37,23,1,95,13,90,49672
일반국도,국도 48호선,4803-002,2014,04,14,월,하행,34571,1263,5299,3238,345,423,39,13,0,74,1,42,45308
일반국도,국도 48호선,4803-002,2014,04,15,화,상행,38404,1382,6044,2099,284,294,41,30,0,95,10,37,48720
일반국도,국도 48호선,4803-002,2014,04,15,화,하행,35011,1354,5452,3400,519,506,68,7,0,100,1,80,46498
일반국도,국도 48호선,4803-002,2014,04,16,수,상행,41126,1269,6169,1949,269,343,22,11,2,132,1,66,51359
일반국도,국도 48호선,4803-002,2014,04,16,수,하행,38334,1075,3828,1764,685,690,192,38,1,185,1,45,46838
일반국도,국도 48호선,4803-002,2014,04,17,목,상행,38893,1381,6258,3964,261,505,35,24,3,175,17,34,51550
일반국도,국도 48호선,4803-002,2014,04,17,목,하행,35134,1019,5507,3448,581,703,221,7,1,174,1,46,46842
일반국도,국도 48호선,4803-002,2014,04,18,금,상행,41841,1421,6755,2235,272,555,34,32,0,166,19,42,53372
일반국도,국도 48호선,4803-002,2014,04,18,금,하행,36298,1044,5403,3241,385,298,35,11,0,136,1,9,46861
일반국도,국도 48호선,4803-002,2014,04,19,토,상행,37458,1030,5693,3582,165,250,9,3,1,134,0,33,48358
일반국도,국도 48호선,4803-002,2014,04,19,토,하행,38651,979,4617,1030,237,529,71,3,0,142,1,1,46261
일반국도,국도 48호선,4803-002,2014,04,20,일,상행,29518,1184,5020,3122,112,315,26,22,1,61,17,41,39439
일반국도,국도 48호선,4803-002,2014,04,20,일,하행,28621,859,3287,1820,128,628,9,1,0,65,0,8,35426
일반국도,국도 48호선,4803-002,2014,04,21,월,상행,37786,1460,6338,3943,316,238,26,30,0,141,6,20,50304
일반국도,국도 48호선,4803-002,2014,04,21,월,하행,35519,927,5272,3280,412,365,61,7,0,97,1,28,45969
일반국도,국도 48호선,4803-002,2014,04,22,화,상행,40837,1449,6385,2142,281,395,33,19,3,104,15,38,51701
일반국도,국도 48호선,4803-002,2014,04,22,화,하행,33738,941,5178,3214,416,880,53,7,2,100,0,56,44585
일반국도,국도 48호선,4803-002,2014,04,23,수,상행,36878,1275,5879,3593,212,471,12,6,1,195,0,23,48545
일반국도,국도 48호선,4803-002,2014,04,23,수,하행,34090,783,5110,3218,231,429,81,78,0,83,0,16,44119
일반국도,국도 48호선,4803-002,2014,04,24,목,상행,38962,1204,5990,3740,241,257,18,8,0,91,1,24,50536
일반국도,국도 48호선,4803-002,2014,04,24,목,하행,35109,992,5253,3404,518,477,83,8,0,190,2,39,46075
일반국도,국도 48호선,4803-002,2014,04,25,금,상행,39261,1297,6279,3885,242,481,18,12,0,132,1,34,51642
일반국도,국도 48호선,4803-002,2014,04,25,금,하행,35918,943,5293,3370,336,376,56,8,0,115,1,33,46449
일반국도,국도 48호선,4803-002,2014,04,26,토,상행,37754,1259,6288,3891,184,375,19,10,0,153,5,98,50036
